year,tag,number,year_total
2011,derby,160,1200551
2011,deserialization,365,1200551
2011,design,2686,1200551
2011,designer,153,1200551
2011,design-patterns,3250,1200551
2011,desktop,216,1200551
2011,desktop-application,279,1200551
2011,destructor,230,1200551
2011,detection,153,1200551
2011,development-environment,148,1200551
2011,devexpress,721,1200551
2011,device,325,1200551
2011,device-driver,146,1200551
2011,devise,1456,1200551
2011,diagram,128,1200551
2011,dialog,1357,1200551
2011,dicom,92,1200551
2011,dictionary,1575,1200551
2011,diff,415,1200551
2011,difference,3,1200551
2011,digital-signature,185,1200551
2011,dijkstra,79,1200551
2011,direct3d,151,1200551
2011,directive,18,1200551
2011,directory,850,1200551
2011,directory-structure,85,1200551
2011,directshow,325,1200551
2011,directx,523,1200551
2011,directx-11,32,1200551
2011,disassembly,111,1200551
2011,dispatcher,146,1200551
2011,display,3,1200551
2011,dispose,192,1200551
2011,distance,204,1200551
2011,distinct,325,1200551
2011,distributed,205,1200551
2011,distributed-computing,146,1200551
2011,distribution,270,1200551
2011,division,88,1200551
2011,django,12907,1200551
2011,django-admin,879,1200551
2011,django-authentication,127,1200551
2011,django-celery,78,1200551
2011,django-cms,76,1200551
2011,django-forms,930,1200551
2011,django-haystack,106,1200551
2011,django-models,1792,1200551
2011,django-orm,141,1200551
2011,django-queryset,326,1200551
2011,django-rest-framework,3,1200551
2011,django-south,158,1200551
2011,django-templates,934,1200551
2011,django-urls,152,1200551
2011,django-views,647,1200551
2011,dll,2016,1200551
2011,dllimport,215,1200551
2011,dns,1090,1200551
2011,doctrine,1046,1200551
2011,doctrine2,916,1200551
2011,doctype,181,1200551
2011,document,259,1200551
2011,documentation,438,1200551
2011,docusignapi,1,1200551
2011,docx,125,1200551
2011,dojo,1203,1200551
2011,dom,3309,1200551
2011,domain-driven-design,604,1200551
2011,domdocument,289,1200551
2011,dompdf,58,1200551
2011,dos,360,1200551
2011,dotnetnuke,330,1200551
2011,dotnetopenauth,179,1200551
2011,double,513,1200551
2011,doubly-linked-list,19,1200551
2011,do-while,65,1200551
2011,download,1378,1200551
2011,doxygen,196,1200551
2011,dql,91,1200551
2011,drag,186,1200551
2011,drag-and-drop,1127,1200551
2011,draggable,342,1200551
2011,draw,304,1200551
2011,drawable,403,1200551
2011,drawing,702,1200551
2011,drawrect,126,1200551
2011,dreamweaver,334,1200551
2011,driver,334,1200551
2011,drools,150,1200551
2011,dropbox,185,1200551
2011,dropbox-api,59,1200551
2011,drop-down-menu,1983,1200551
2011,drupal,3559,1200551
2011,drupal-6,1114,1200551
2011,drupal-7,1099,1200551
2011,drupal-8,2,1200551
2011,drupal-modules,387,1200551
2011,drupal-views,330,1200551
2011,dry,179,1200551
2011,dsl,143,1200551
2011,dtd,147,1200551
2011,dto,134,1200551
2011,dump,130,1200551
2011,duplicates,526,1200551
2011,dynamic,2495,1200551
2011,dynamic-arrays,72,1200551
2011,dynamic-linking,130,1200551
2011,dynamic-memory-allocation,77,1200551
2011,dynamic-programming,139,1200551
2011,dynamics-ax-2012,9,1200551
2011,dynamics-crm,344,1200551
2011,dynamics-crm-2011,390,1200551
2011,dynamic-sql,124,1200551
2011,each,339,1200551
2011,eager-loading,106,1200551
2011,ear,124,1200551
2011,ebay,58,1200551
2011,ebean,2,1200551
2011,echo,368,1200551
2011,eclipse,10491,1200551
2011,eclipse-cdt,305,1200551
2011,eclipselink,382,1200551
2011,eclipse-plugin,1277,1200551
2011,eclipse-rcp,490,1200551
2011,ecmascript-5,79,1200551
2011,ecmascript-6,3,1200551
2011,e-commerce,476,1200551
2011,edit,292,1200551
2011,editor,626,1200551
2011,ef-code-first,1159,1200551
2011,ef-migrations,18,1200551
2011,egit,122,1200551
2011,ehcache,208,1200551
2011,eigen,33,1200551
2011,ejabberd,82,1200551
2011,ejb,650,1200551
2011,ejb-3.0,402,1200551
2011,ejb-3.1,151,1200551
2011,ejs,41,1200551
2011,el,338,1200551
2011,elastic-beanstalk,11,1200551
2011,elasticsearch,98,1200551
2011,element,300,1200551
2011,elements,156,1200551
2011,elementtree,97,1200551
2011,elf,106,1200551
2011,elisp,362,1200551
2011,emacs,1738,1200551
2011,email,3827,1200551
2011,email-attachments,58,1200551
2011,embed,472,1200551
2011,embedded,555,1200551
2011,embedded-jetty,65,1200551
2011,embedded-linux,155,1200551
2011,embedded-resource,148,1200551
2011,ember.js,36,1200551
2011,ember-data,1,1200551
2011,emgucv,116,1200551
2011,emoji,23,1200551
2011,emr,4,1200551
2011,emulation,472,1200551
2011,encapsulation,159,1200551
2011,encode,164,1200551
2011,encoding,1874,1200551
2011,encryption,2279,1200551
2011,endianness,177,1200551
2011,enterprise-architect,43,1200551
2011,enterprise-library,318,1200551
2011,entity,549,1200551
2011,entity-framework,6194,1200551
2011,entity-framework-4,2542,1200551
2011,entity-framework-4.1,1709,1200551
2011,entity-framework-5,1,1200551
2011,entity-framework-6,2,1200551
2011,entitymanager,116,1200551
2011,entity-relationship,318,1200551
2011,enumeration,209,1200551
2011,enums,1186,1200551
2011,environment,145,1200551
2011,environment-variables,411,1200551
2011,eof,107,1200551
2011,epplus,18,1200551
2011,equality,136,1200551
2011,equals,266,1200551
2011,equation,81,1200551
2011,erb,203,1200551
2011,erlang,879,1200551
2011,error-handling,1337,1200551
2011,esb,99,1200551
2011,escaping,801,1200551
2011,ethernet,54,1200551
2011,etl,104,1200551
2011,eval,363,1200551
2011,event-handling,1198,1200551
2011,event-listener,97,1200551
2011,event-log,149,1200551
2011,events,3858,1200551
2011,exc-bad-access,371,1200551
2011,excel,5004,1200551
2011,excel-2007,460,1200551
2011,excel-2010,136,1200551
2011,excel-formula,165,1200551
2011,excel-interop,94,1200551
2011,excel-vba,1277,1200551
2011,exception,3163,1200551
2011,exception-handling,1628,1200551
2011,exchange-server,396,1200551
2011,exchangewebservices,237,1200551
2011,exe,284,1200551
2011,exec,513,1200551
2011,executable,276,1200551
2011,executable-jar,122,1200551
2011,execute,117,1200551
2011,execution,144,1200551
2011,executorservice,74,1200551
2011,exif,131,1200551
2011,exists,113,1200551
2011,exit,192,1200551
2011,expandablelistview,209,1200551
2011,expect,125,1200551
2011,explode,164,1200551
2011,export,574,1200551
2011,export-to-csv,61,1200551
2011,export-to-excel,240,1200551
2011,express,632,1200551
2011,expression,463,1200551
2011,expression-blend,270,1200551
2011,expressionengine,211,1200551
2011,expression-trees,266,1200551
2011,extbase,4,1200551
2011,extend,143,1200551
2011,extends,73,1200551
2011,extension-methods,368,1200551
2011,extern,97,1200551
2011,external,321,1200551
2011,extjs,2846,1200551
2011,extjs4,904,1200551
2011,extract,262,1200551
2011,f#,1303,1200551
2011,fabric,107,1200551
2011,fabricjs,12,1200551
2011,facebook,12047,1200551
2011,facebook-android-sdk,56,1200551
2011,facebook-apps,144,1200551
2011,facebook-c#-sdk,768,1200551
2011,facebook-fql,658,1200551
2011,facebook-graph-api,3828,1200551
2011,facebook-ios-sdk,105,1200551
2011,facebook-javascript-sdk,455,1200551
2011,facebook-like,985,1200551
2011,facebook-login,33,1200551
2011,facebook-opengraph,178,1200551
2011,facebook-page,222,1200551
2011,facebook-php-sdk,400,1200551
2011,face-detection,63,1200551
2011,facelets,340,1200551
2011,factory,159,1200551
2011,factory-bot,241,1200551
2011,factory-pattern,144,1200551
2011,fade,191,1200551
2011,fadein,265,1200551
2011,fadeout,196,1200551
2011,fancybox,649,1200551
2011,fastcgi,205,1200551
2011,fatal-error,110,1200551
2011,favicon,113,1200551
2011,fedora,177,1200551
2011,feed,252,1200551
2011,fetch,193,1200551
2011,ffmpeg,836,1200551
2011,fft,311,1200551
2011,fgets,73,1200551
2011,fibonacci,89,1200551
2011,fiddler,184,1200551
2011,field,504,1200551
2011,file,5134,1200551
2011,file-get-contents,189,1200551
2011,file-handling,60,1200551
2011,file-io,2131,1200551
2011,filemaker,91,1200551
2011,filenames,261,1200551
2011,filenotfoundexception,92,1200551
2011,filepath,164,1200551
2011,file-permissions,220,1200551
2011,filereader,81,1200551
2011,filesize,145,1200551
2011,filestream,249,1200551
2011,filesystems,883,1200551
2011,file-transfer,135,1200551
2011,file-upload,2327,1200551
2011,fill,111,1200551
2011,filter,1269,1200551
2011,filtering,295,1200551
2011,final,124,1200551
2011,finance,90,1200551
2011,find,695,1200551
2011,firebird,222,1200551
2011,firebug,512,1200551
2011,firefox,3359,1200551
2011,firefox-addon,906,1200551
2011,firefox-addon-sdk,93,1200551
2011,firemonkey,113,1200551
2011,firewall,179,1200551
2011,fixed,133,1200551
2011,flags,91,1200551
2011,flash,7039,1200551
2011,flash-builder,818,1200551
2011,flash-cs5,593,1200551
2011,flask,219,1200551
2011,flask-sqlalchemy,25,1200551
2011,flex,6132,1200551
2011,flex3,635,1200551
2011,flex4,1458,1200551
2011,flex4.5,479,1200551
2011,flexbox,21,1200551
2011,flex-lexer,111,1200551
2011,flickr,163,1200551
2011,floating-point,1150,1200551
2011,flot,161,1200551
2011,fluent-nhibernate,1229,1200551
2011,fluid,44,1200551
2011,flume,15,1200551
2011,flyway,16,1200551
2011,focus,775,1200551
2011,folder,401,1200551
2011,folders,125,1200551
2011,font-face,313,1200551
2011,fonts,1249,1200551
2011,font-size,207,1200551
2011,footer,211,1200551
2011,fopen,235,1200551
2011,foreach,1202,1200551
2011,forecasting,13,1200551
2011,foreign-key-relationship,203,1200551
2011,foreign-keys,719,1200551
2011,fork,459,1200551
2011,for-loop,1447,1200551
2011,format,650,1200551
2011,formatting,877,1200551
2011,forms,7458,1200551
2011,forms-authentication,502,1200551
2011,form-submit,277,1200551
2011,formula,151,1200551
2011,fortran,454,1200551
2011,fortran90,90,1200551
2011,fosuserbundle,14,1200551
2011,foursquare,166,1200551
2011,fpdf,101,1200551
2011,fpga,84,1200551
2011,fragment,160,1200551
2011,frame,342,1200551
2011,frame-rate,128,1200551
2011,frameworks,1285,1200551
2011,fread,78,1200551
2011,free,160,1200551
2011,freebsd,168,1200551
2011,freemarker,155,1200551
2011,freepascal,76,1200551
2011,freeze,132,1200551
2011,frequency,105,1200551
2011,friend,135,1200551
2011,frontend,150,1200551
2011,fs,11,1200551
2011,fstream,124,1200551
2011,ftp,1048,1200551
2011,fullcalendar,409,1200551
2011,fullscreen,316,1200551
2011,full-text-search,802,1200551
2011,function,4331,1200551
2011,functional-programming,850,1200551
2011,functional-testing,152,1200551
2011,function-pointers,312,1200551
2011,functor,112,1200551
2011,future,44,1200551
2011,fwrite,105,1200551
2011,fxml,5,1200551
2011,g++,743,1200551
2011,gallery,598,1200551
2011,game-center,200,1200551
2011,game-engine,155,1200551
2011,game-physics,125,1200551
2011,garbage-collection,1008,1200551
2011,gaussian,52,1200551
2011,gawk,40,1200551
2011,gcc,2581,1200551
2011,gd,427,1200551
2011,gdal,38,1200551
2011,gdb,847,1200551
2011,gdi,252,1200551
2011,gdi+,303,1200551
2011,gem,932,1200551
2011,generator,309,1200551
2011,generics,3149,1200551
2011,genetic-algorithm,128,1200551
2011,gensim,4,1200551
2011,geocoding,279,1200551
2011,geojson,25,1200551
2011,geolocation,1088,1200551
2011,geometry,699,1200551
2011,geospatial,243,1200551
2011,gerrit,56,1200551
2011,gesture,162,1200551
2011,get,1034,1200551
2011,getelementbyid,147,1200551
2011,getjson,189,1200551
2011,getline,83,1200551
2011,getter,104,1200551
2011,getter-setter,125,1200551
2011,gettext,153,1200551
2011,gfortran,48,1200551
2011,ggplot2,547,1200551
2011,ghc,175,1200551
2011,ghostscript,110,1200551
2011,gif,175,1200551
2011,gis,258,1200551
2011,git,6709,1200551
2011,git-bash,16,1200551
2011,git-branch,209,1200551
2011,git-commit,31,1200551
2011,githooks,79,1200551
2011,github,1185,1200551
2011,github-api,33,1200551
2011,github-pages,11,1200551
2011,gitignore,107,1200551
2011,git-merge,82,1200551
2011,git-rebase,78,1200551
2011,git-submodules,165,1200551
2011,git-svn,282,1200551
2011,glassfish,877,1200551
2011,glassfish-3,348,1200551
2011,glfw,29,1200551
2011,glib,118,1200551
2011,glibc,117,1200551
2011,glob,84,1200551
2011,global,298,1200551
2011,globalization,178,1200551
2011,global-variables,516,1200551
2011,glsl,390,1200551
2011,glut,215,1200551
2011,gmail,659,1200551
2011,gnome,125,1200551
2011,gnu,195,1200551
2011,gnu-make,200,1200551
2011,gnupg,67,1200551
2011,gnuplot,229,1200551
2011,go,362,1200551
2011,google-adwords,108,1200551
2011,google-analytics,833,1200551
2011,google-analytics-api,104,1200551
2011,google-api,425,1200551
2011,google-api-client,17,1200551
2011,google-api-php-client,1,1200551
2011,google-app-engine,4141,1200551
2011,google-apps,113,1200551
2011,google-apps-script,72,1200551
2011,google-authentication,23,1200551
2011,google-bigquery,4,1200551
2011,google-calendar,273,1200551
2011,google-chrome,3555,1200551
2011,google-chrome-app,1,1200551
2011,google-chrome-devtools,154,1200551
2011,google-chrome-extension,1400,1200551
2011,google-closure-compiler,92,1200551
2011,google-cloud-datastore,519,1200551
2011,google-cloud-messaging,2,1200551
2011,google-cloud-sql,3,1200551
2011,google-cloud-storage,19,1200551
2011,google-docs,146,1200551
2011,google-docs-api,93,1200551
2011,google-drive-sdk,1,1200551
2011,google-form,4,1200551
2011,google-fusion-tables,57,1200551
2011,google-maps,3869,1200551
2011,google-maps-android-api-2,1,1200551
2011,google-maps-api-2,100,1200551
2011,google-maps-api-3,1698,1200551
2011,google-maps-markers,301,1200551
2011,google-oauth,3,1200551
2011,google-oauth2,2,1200551
2011,google-places-api,33,1200551
2011,google-play,643,1200551
2011,google-plus,195,1200551
2011,google-search,88,1200551
2011,google-sheets-api,1,1200551
2011,google-spreadsheet,124,1200551
2011,google-spreadsheet-api,32,1200551
2011,googletest,91,1200551
2011,google-translate,115,1200551
2011,google-visualization,362,1200551
2011,gorm,344,1200551
2011,gpgpu,173,1200551
2011,gpio,7,1200551
2011,gps,1026,1200551
2011,gpu,254,1200551
2011,gradient,304,1200551
2011,gradle,164,1200551
2011,grails,2923,1200551
2011,grails-2.0,26,1200551
2011,grails-plugin,135,1200551
2011,grammar,280,1200551
2011,grand-central-dispatch,247,1200551
2011,graph,1467,1200551
2011,graph-algorithm,135,1200551
2011,graph-databases,56,1200551
2011,graphics,1969,1200551
2011,graphics2d,137,1200551
2011,graph-theory,189,1200551
2011,graphviz,167,1200551
2011,greasemonkey,342,1200551
2011,greatest-n-per-group,207,1200551
2011,gremlin,6,1200551
2011,grep,689,1200551
2011,grid,883,1200551
2011,gridbaglayout,53,1200551
2011,grid-layout,56,1200551
2011,gridview,2456,1200551
2011,groovy,1787,1200551
2011,group-by,953,1200551
2011,group-concat,79,1200551
2011,grouping,294,1200551
2011,gsm,105,1200551
2011,gson,319,1200551
2011,gsp,124,1200551
2011,gstreamer,170,1200551
2011,gsub,54,1200551
2011,gtk,781,1200551
2011,gtk3,38,1200551
2011,guava,246,1200551
2011,guice,302,1200551
2011,guid,227,1200551
2011,gunicorn,35,1200551
2011,gwt,3623,1200551
2011,gxt,154,1200551
2011,gzip,433,1200551
2011,h.264,179,1200551
2011,h2,152,1200551
2011,hadoop,1064,1200551
2011,haml,383,1200551
2011,handle,122,1200551
2011,handlebars.js,31,1200551
2011,handler,403,1200551
2011,haproxy,32,1200551
2011,hardware,325,1200551
2011,has-and-belongs-to-many,174,1200551
2011,hash,1831,1200551
2011,hashcode,135,1200551
2011,hashmap,597,1200551
2011,hashset,113,1200551
2011,hashtable,389,1200551
2011,haskell,3135,1200551
2011,has-many,170,1200551
2011,has-many-through,159,1200551
2011,haxe,40,1200551
2011,hazelcast,20,1200551
2011,hbase,238,1200551
2011,hdf5,59,1200551
2011,hdfs,113,1200551
2011,header,1096,1200551
2011,header-files,192,1200551
2011,heap,428,1200551
2011,heap-memory,101,1200551
2011,heatmap,65,1200551
2011,height,610,1200551
2011,helper,221,1200551
2011,here-api,1,1200551
2011,heroku,1577,1200551
2011,hex,553,1200551
2011,hibernate,6051,1200551
2011,hibernate-criteria,83,1200551
2011,hibernate-mapping,229,1200551
2011,hibernate-search,88,1200551
2011,hidden,229,1200551
2011,hide,468,1200551
2011,hierarchical-data,158,1200551
2011,hierarchy,207,1200551
2011,highcharts,337,1200551
2011,highlight,181,1200551
2011,highstock,14,1200551
2011,histogram,200,1200551
2011,history,223,1200551
2011,hive,139,1200551
2011,hiveql,1,1200551
2011,hlsl,105,1200551
2011,homebrew,120,1200551
2011,hook,412,1200551
2011,horizontal-scrolling,105,1200551
2011,host,134,1200551
2011,hosting,390,1200551
2011,hover,801,1200551
2011,hql,432,1200551
2011,href,319,1200551
2011,hsqldb,239,1200551
2011,html,42112,1200551
2011,html5,6934,1200551
2011,html5-audio,131,1200551
2011,html5-canvas,384,1200551
2011,html5-video,382,1200551
2011,html-agility-pack,252,1200551
2011,html-email,176,1200551
2011,html-entities,171,1200551
2011,html-form,142,1200551
2011,html-helper,339,1200551
2011,html-lists,583,1200551
2011,html-parsing,697,1200551
2011,html-select,116,1200551
2011,html-table,1108,1200551
2011,htmlunit,149,1200551
2011,http,4175,1200551
2011,httpclient,469,1200551
2011,httpd.conf,90,1200551
2011,http-get,97,1200551
2011,httphandler,190,1200551
2011,http-headers,864,1200551
2011,http-post,607,1200551
2011,httprequest,342,1200551
2011,httpresponse,222,1200551
2011,https,1328,1200551
2011,http-status-code-301,138,1200551
2011,http-status-code-403,79,1200551
2011,http-status-code-404,369,1200551
2011,http-status-codes,118,1200551
2011,httpurlconnection,157,1200551
2011,httpwebrequest,826,1200551
2011,hudson,700,1200551
2011,hyperlink,1606,1200551
2011,iad,207,1200551
2011,ibm,127,1200551
2011,ibm-midrange,151,1200551
2011,ibm-mq,180,1200551
2011,icalendar,203,1200551
2011,icloud,125,1200551
2011,icons,670,1200551
2011,ide,1023,1200551
2011,identifier,109,1200551
2011,identity,146,1200551
2011,idisposable,168,1200551
2011,ienumerable,362,1200551
