Date,SVENY01,SVENY02,SVENY03,SVENY04,SVENY05,SVENY06,SVENY07,SVENY08,SVENY09,SVENY10,SVENY11,SVENY12,SVENY13,SVENY14,SVENY15,SVENY16,SVENY17,SVENY18,SVENY19,SVENY20,SVENY21,SVENY22,SVENY23,SVENY24,SVENY25,SVENY26,SVENY27,SVENY28,SVENY29,SVENY30
2015-04-15,0.2498,0.547,0.8595,1.1337,1.3591,1.5407,1.687,1.8063,1.9055,1.9894,2.0619,2.1256,2.1824,2.2338,2.2808,2.324,2.364,2.4013,2.4362,2.4689,2.4996,2.5286,2.5559,2.5818,2.6062,2.6294,2.6513,2.6722,2.6919,2.7107
2015-04-14,0.2579,0.5605,0.8767,1.1511,1.3744,1.5526,1.6953,1.8111,1.9071,1.9883,2.0585,2.1204,2.1757,2.2258,2.2718,2.3142,2.3536,2.3904,2.425,2.4574,2.488,2.5169,2.5442,2.57,2.5945,2.6177,2.6398,2.6607,2.6806,2.6995
2015-04-13,0.2676,0.5795,0.905,1.1857,1.4125,1.5925,1.7358,1.8519,1.9478,2.029,2.0991,2.161,2.2164,2.2667,2.3128,2.3555,2.3952,2.4323,2.4671,2.4999,2.5308,2.56,2.5876,2.6138,2.6386,2.6621,2.6845,2.7057,2.7258,2.745
2015-04-10,0.2774,0.5956,0.9291,1.2133,1.4396,1.6168,1.7565,1.8687,1.9611,2.039,2.1064,2.166,2.2195,2.2682,2.3131,2.3548,2.3937,2.4303,2.4647,2.4973,2.5281,2.5573,2.585,2.6113,2.6363,2.6601,2.6827,2.7043,2.7248,2.7444
2015-04-09,0.266,0.5818,0.9147,1.2009,1.4309,1.6123,1.7561,1.8722,1.9679,2.0488,2.1187,2.1804,2.2357,2.2859,2.332,2.3747,2.4145,2.4518,2.4867,2.5197,2.5508,2.5802,2.6081,2.6345,2.6596,2.6833,2.7059,2.7274,2.7478,2.7673
2015-04-08,0.2495,0.5662,0.885,1.159,1.3814,1.5588,1.7006,1.8155,1.9103,1.9904,2.0592,2.1197,2.1737,2.2225,2.2671,2.3083,2.3466,2.3824,2.416,2.4476,2.4775,2.5057,2.5324,2.5578,2.5819,2.6048,2.6266,2.6473,2.6671,2.6859
2015-04-07,0.2616,0.5498,0.8628,1.1368,1.36,1.538,1.6804,1.7959,1.8916,1.9726,2.0427,2.1045,2.1597,2.2098,2.2557,2.2981,2.3374,2.3741,2.4085,2.4408,2.4712,2.4999,2.527,2.5525,2.5768,2.5997,2.6214,2.6421,2.6617,2.6802
2015-04-06,0.2586,0.5364,0.849,1.1266,1.3552,1.5392,1.6877,1.8092,1.9107,1.9971,2.0722,2.1384,2.1978,2.2515,2.3006,2.3458,2.3875,2.4263,2.4624,2.4961,2.5276,2.5572,2.585,2.6111,2.6357,2.6588,2.6806,2.7013,2.7207,2.7392
2015-04-03,0.2562,0.5156,0.8143,1.0807,1.3005,1.4781,1.6221,1.7407,1.8403,1.9257,2.0001,2.066,2.125,2.1783,2.2268,2.2713,2.3122,2.35,2.385,2.4174,2.4476,2.4757,2.5019,2.5265,2.5494,2.5709,2.5911,2.61,2.6278,2.6446
2015-04-02,0.2827,0.5715,0.8877,1.1637,1.3876,1.5654,1.7071,1.8218,1.9166,1.9967,2.0658,2.1266,2.181,2.2301,2.275,2.3164,2.3547,2.3904,2.4238,2.455,2.4844,2.5121,2.5381,2.5627,2.5859,2.6079,2.6287,2.6484,2.6671,2.6848
2015-04-01,0.2896,0.5681,0.8753,1.1437,1.3611,1.5335,1.6706,1.7813,1.8728,1.95,2.0167,2.0755,2.128,2.1756,2.2193,2.2596,2.297,2.332,2.3648,2.3956,2.4246,2.452,2.4779,2.5023,2.5255,2.5475,2.5683,2.5881,2.6069,2.6247
2015-03-31,0.293,0.5825,0.906,1.1869,1.4128,1.5909,1.7322,1.8462,1.9404,2.02,2.0888,2.1493,2.2034,2.2523,2.2969,2.3379,2.3758,2.411,2.4438,2.4745,2.5032,2.5301,2.5554,2.5792,2.6016,2.6228,2.6427,2.6616,2.6794,2.6963
2015-03-30,0.2959,0.6178,0.9461,1.2253,1.4488,1.6249,1.7644,1.8768,1.9694,2.0473,2.1143,2.173,2.2253,2.2724,2.3153,2.3547,2.3911,2.425,2.4565,2.486,2.5136,2.5396,2.564,2.5871,2.6088,2.6293,2.6487,2.6671,2.6845,2.701
2015-03-27,0.3039,0.6142,0.9455,1.2287,1.4536,1.6283,1.7646,1.8725,1.9601,2.0329,2.0951,2.1495,2.1979,2.2418,2.2822,2.3196,2.3547,2.3877,2.419,2.4487,2.4769,2.5039,2.5297,2.5544,2.578,2.6006,2.6223,2.6431,2.663,2.6822
2015-03-26,0.3265,0.6503,0.9907,1.2783,1.5054,1.6818,1.8201,1.9307,2.0213,2.0974,2.1629,2.2203,2.2716,2.3179,2.3603,2.3993,2.4355,2.4692,2.5007,2.5303,2.558,2.5842,2.6089,2.6322,2.6542,2.6751,2.6948,2.7135,2.7313,2.7481
2015-03-25,0.3083,0.6247,0.9526,1.2267,1.4418,1.6087,1.7398,1.8452,1.9323,2.006,2.07,2.1265,2.1772,2.2231,2.2652,2.3041,2.34,2.3735,2.4047,2.4339,2.4613,2.487,2.5111,2.5338,2.5552,2.5754,2.5944,2.6124,2.6294,2.6455
2015-03-24,0.3018,0.6107,0.9249,1.1885,1.3973,1.5611,1.6912,1.7968,1.8848,1.9598,2.0251,2.083,2.1349,2.182,2.225,2.2646,2.3012,2.3351,2.3667,2.396,2.4235,2.4491,2.4731,2.4957,2.5168,2.5367,2.5553,2.5729,2.5895,2.6052
2015-03-23,0.3049,0.6259,0.9483,1.2169,1.429,1.5954,1.7278,1.8356,1.9257,2.0026,2.0696,2.129,2.1822,2.2303,2.2741,2.3142,2.3511,2.3852,2.4168,2.446,2.4732,2.4985,2.5221,2.5442,2.5648,2.5841,2.6022,2.6191,2.6351,2.6501
2015-03-20,0.3123,0.6351,0.9645,1.2374,1.4507,1.616,1.7463,1.8514,1.9385,2.0125,2.0768,2.1336,2.1845,2.2305,2.2724,2.3109,2.3464,2.3792,2.4096,2.4379,2.4643,2.4889,2.5118,2.5334,2.5535,2.5724,2.5902,2.6069,2.6227,2.6375
2015-03-19,0.3266,0.6655,1.0121,1.2944,1.5109,1.6761,1.8044,1.9071,1.9916,2.0632,2.1253,2.18,2.2291,2.2735,2.3141,2.3513,2.3857,2.4176,2.4472,2.4748,2.5005,2.5246,2.5472,2.5683,2.5881,2.6068,2.6243,2.6408,2.6564,2.6711
2015-03-18,0.2958,0.6027,0.9376,1.219,1.4396,1.6106,1.7453,1.8539,1.9439,2.0204,2.0866,2.1451,2.1972,2.2443,2.2871,2.3262,2.3622,2.3953,2.426,2.4544,2.4807,2.5053,2.5282,2.5495,2.5695,2.5882,2.6057,2.6221,2.6376,2.6522
2015-03-17,0.346,0.7182,1.083,1.3736,1.593,1.7582,1.8855,1.9865,2.0694,2.1393,2.1999,2.2534,2.3014,2.345,2.3849,2.4217,2.4558,2.4876,2.5171,2.5448,2.5708,2.5951,2.6179,2.6394,2.6597,2.6787,2.6967,2.7137,2.7298,2.745
2015-03-16,0.3203,0.7023,1.0767,1.3785,1.6086,1.7832,1.9178,2.0244,2.1115,2.1846,2.2476,2.303,2.3526,2.3975,2.4386,2.4765,2.5117,2.5445,2.5751,2.6038,2.6308,2.6561,2.68,2.7026,2.7239,2.744,2.7631,2.7811,2.7982,2.8144
2015-03-13,0.3185,0.7048,1.0889,1.3977,1.6319,1.8083,1.9437,2.0506,2.1376,2.2106,2.2734,2.3287,2.3782,2.4231,2.4643,2.5023,2.5376,2.5706,2.6015,2.6305,2.6577,2.6835,2.7077,2.7306,2.7523,2.7728,2.7923,2.8107,2.8282,2.8447
2015-03-12,0.3047,0.7019,1.0812,1.384,1.6139,1.7881,1.9227,2.0296,2.1172,2.1909,2.2546,2.3108,2.361,2.4065,2.4481,2.4864,2.5219,2.5549,2.5856,2.6144,2.6414,2.6667,2.6904,2.7128,2.7339,2.7538,2.7725,2.7902,2.807,2.8228
2015-03-11,0.3071,0.7229,1.1098,1.4118,1.6375,1.8067,1.9366,2.0397,2.1244,2.1961,2.2583,2.3135,2.3631,2.4083,2.4498,2.4881,2.5238,2.557,2.588,2.6171,2.6443,2.67,2.6941,2.7168,2.7382,2.7584,2.7774,2.7954,2.8124,2.8285
2015-03-10,0.3018,0.7241,1.1148,1.4198,1.6486,1.8211,1.9546,2.0614,2.1496,2.2246,2.2898,2.3476,2.3995,2.4466,2.4896,2.5292,2.5658,2.5996,2.6311,2.6604,2.6877,2.7132,2.7371,2.7595,2.7804,2.8001,2.8186,2.8359,2.8523,2.8678
2015-03-09,0.302,0.7415,1.1467,1.4608,1.695,1.8713,2.0077,2.117,2.2075,2.2846,2.3518,2.4113,2.4648,2.5133,2.5576,2.5983,2.6357,2.6704,2.7025,2.7323,2.76,2.7859,2.81,2.8326,2.8537,2.8734,2.892,2.9094,2.9257,2.9412
2015-03-06,0.3118,0.7683,1.1819,1.5004,1.7374,1.9157,2.0537,2.1643,2.2557,2.3335,2.401,2.4607,2.514,2.5622,2.6059,2.6459,2.6825,2.7163,2.7474,2.7763,2.803,2.8278,2.8509,2.8724,2.8924,2.9112,2.9287,2.9452,2.9606,2.9751
2015-03-05,0.2702,0.6798,1.0698,1.3776,1.6095,1.7849,1.9209,2.0298,2.1199,2.1966,2.2634,2.3227,2.376,2.4244,2.4688,2.5096,2.5474,2.5824,2.615,2.6453,2.6736,2.7001,2.7249,2.7481,2.7699,2.7903,2.8096,2.8277,2.8447,2.8608
2015-03-04,0.2761,0.6999,1.0962,1.4061,1.6378,1.8116,1.9452,2.0513,2.1385,2.2123,2.2764,2.3333,2.3844,2.431,2.4737,2.5132,2.5499,2.584,2.616,2.6458,2.6739,2.7002,2.725,2.7483,2.7702,2.7909,2.8104,2.8289,2.8463,2.8628
2015-03-03,0.2828,0.7129,1.1122,1.4212,1.6503,1.8215,1.9528,2.0573,2.1433,2.2163,2.2798,2.3361,2.3868,2.4329,2.4752,2.5142,2.5503,2.5839,2.6153,2.6445,2.6719,2.6975,2.7216,2.7441,2.7654,2.7853,2.8041,2.8218,2.8386,2.8544
2015-03-02,0.2723,0.6936,1.0816,1.3841,1.6103,1.7804,1.9114,2.0159,2.1021,2.1752,2.2389,2.2955,2.3465,2.3929,2.4356,2.475,2.5116,2.5457,2.5775,2.6073,2.6352,2.6613,2.6859,2.7091,2.7308,2.7513,2.7707,2.7889,2.8062,2.8225
2015-02-27,0.2718,0.6618,1.0344,1.3261,1.5442,1.7086,1.8361,1.9385,2.0236,2.0964,2.1601,2.2169,2.2682,2.3148,2.3577,2.3972,2.4337,2.4676,2.4991,2.5285,2.5558,2.5814,2.6054,2.6278,2.6488,2.6685,2.687,2.7044,2.7208,2.7363
2015-02-26,0.274,0.6827,1.063,1.3588,1.5786,1.7427,1.8685,1.9683,2.0505,2.1204,2.1815,2.2361,2.2857,2.3312,2.3733,2.4126,2.4494,2.484,2.5165,2.5472,2.5761,2.6035,2.6293,2.6538,2.677,2.6989,2.7197,2.7394,2.7581,2.7759
2015-02-25,0.2506,0.6359,1.0015,1.2864,1.5009,1.665,1.7948,1.9009,1.9904,2.0675,2.135,2.1949,2.2484,2.2966,2.3401,2.3796,2.4156,2.4485,2.4785,2.5061,2.5315,2.5548,2.5764,2.5964,2.6149,2.6321,2.6482,2.6631,2.6771,2.6901
2015-02-24,0.2475,0.6264,0.9938,1.2857,1.5083,1.6797,1.8155,1.9263,2.0192,2.0988,2.1682,2.2294,2.2839,2.3327,2.3767,2.4165,2.4526,2.4855,2.5156,2.5431,2.5684,2.5916,2.6131,2.633,2.6513,2.6684,2.6843,2.6991,2.713,2.7259
2015-02-23,0.2417,0.6726,1.0644,1.367,1.593,1.764,1.8973,2.0048,2.0942,2.1705,2.2369,2.2955,2.3479,2.395,2.4377,2.4766,2.5121,2.5447,2.5746,2.6022,2.6277,2.6513,2.6731,2.6934,2.7123,2.7299,2.7463,2.7617,2.776,2.7895
2015-02-20,0.2943,0.704,1.1006,1.4127,1.6469,1.8233,1.9598,2.0689,2.1589,2.235,2.301,2.3591,2.4109,2.4576,2.4999,2.5386,2.574,2.6065,2.6366,2.6643,2.6901,2.714,2.7362,2.7569,2.7762,2.7942,2.8111,2.827,2.8418,2.8558
2015-02-19,0.2682,0.6814,1.0766,1.3874,1.6216,1.7994,1.9381,2.0499,2.1428,2.2219,2.2906,2.3513,2.4053,2.4539,2.4979,2.538,2.5745,2.608,2.6388,2.6671,2.6932,2.7174,2.7399,2.7607,2.78,2.7981,2.8149,2.8307,2.8454,2.8592
2015-02-18,0.2401,0.6485,1.037,1.3401,1.5687,1.7439,1.8827,1.9964,2.0922,2.1746,2.2466,2.3104,2.3672,2.4181,2.464,2.5056,2.5433,2.5777,2.609,2.6377,2.6641,2.6883,2.7107,2.7313,2.7504,2.7682,2.7847,2.8001,2.8144,2.8278
2015-02-17,0.2707,0.7187,1.127,1.4377,1.6666,1.8381,1.971,2.0779,2.1667,2.2425,2.3084,2.3666,2.4185,2.4652,2.5075,2.546,2.5811,2.6132,2.6428,2.6699,2.695,2.7182,2.7396,2.7596,2.7781,2.7953,2.8114,2.8264,2.8405,2.8537
2015-02-13,0.2543,0.6781,1.062,1.3518,1.5654,1.7269,1.8539,1.9578,2.0456,2.1216,2.1886,2.2483,2.3019,2.3504,2.3945,2.4347,2.4713,2.505,2.5358,2.5642,2.5904,2.6145,2.6369,2.6576,2.6769,2.6948,2.7115,2.727,2.7416,2.7553
2015-02-12,0.242,0.6614,1.0441,1.3321,1.5426,1.6999,1.8223,1.9216,2.0051,2.0773,2.1409,2.1979,2.2493,2.2961,2.3389,2.3782,2.4143,2.4476,2.4784,2.5069,2.5333,2.5578,2.5806,2.6019,2.6217,2.6401,2.6574,2.6736,2.6888,2.703
2015-02-11,0.2535,0.6983,1.0839,1.3676,1.5719,1.7229,1.8396,1.9339,2.0131,2.0816,2.1422,2.1966,2.246,2.2912,2.3328,2.3711,2.4066,2.4394,2.47,2.4983,2.5248,2.5494,2.5724,2.5938,2.6139,2.6327,2.6503,2.6669,2.6824,2.697
2015-02-10,0.2658,0.6949,1.0778,1.3604,1.564,1.7149,1.832,1.9273,2.0077,2.0777,2.1399,2.1959,2.2469,2.2936,2.3365,2.3762,2.4128,2.4468,2.4783,2.5076,2.5348,2.5602,2.5838,2.6059,2.6265,2.6458,2.6638,2.6808,2.6967,2.7116
2015-02-09,0.2676,0.684,1.0568,1.333,1.532,1.6791,1.793,1.8852,1.9629,2.0304,2.0903,2.1444,2.1937,2.2389,2.2806,2.3192,2.3549,2.3882,2.4191,2.4479,2.4748,2.4999,2.5233,2.5452,2.5657,2.5849,2.603,2.6199,2.6358,2.6508
2015-02-06,0.2863,0.6874,1.0498,1.3223,1.5211,1.6694,1.7845,1.8777,1.9562,2.0242,2.0843,2.1383,2.1874,2.2323,2.2736,2.3117,2.3469,2.3796,2.4099,2.4381,2.4644,2.4889,2.5117,2.5331,2.553,2.5717,2.5892,2.6057,2.6211,2.6356
2015-02-05,0.2196,0.5552,0.8818,1.1433,1.3458,1.505,1.6337,1.741,1.8325,1.9119,1.9818,2.0439,2.0993,2.1491,2.1939,2.2345,2.2713,2.3047,2.3352,2.3631,2.3887,2.4121,2.4337,2.4537,2.4722,2.4893,2.5052,2.52,2.5338,2.5467
2015-02-04,0.2096,0.5423,0.8712,1.1322,1.3324,1.489,1.6156,1.7211,1.8113,1.8896,1.9585,2.0197,2.0742,2.1232,2.1672,2.207,2.243,2.2757,2.3055,2.3327,2.3576,2.3804,2.4014,2.4208,2.4387,2.4553,2.4707,2.4851,2.4985,2.511
2015-02-03,0.2165,0.539,0.8636,1.1219,1.3213,1.4786,1.6066,1.7138,1.8053,1.8846,1.954,2.0151,2.0693,2.1175,2.1605,2.1991,2.2338,2.2652,2.2936,2.3194,2.3429,2.3644,2.3841,2.4023,2.419,2.4345,2.4488,2.4622,2.4746,2.4863
2015-02-02,0.1995,0.4963,0.796,1.0367,1.2263,1.3795,1.5066,1.6142,1.7065,1.7864,1.856,1.9169,1.9705,2.0178,2.0598,2.0971,2.1305,2.1604,2.1874,2.2119,2.2341,2.2543,2.2729,2.2899,2.3055,2.32,2.3334,2.3459,2.3575,2.3683
2015-01-30,0.2,0.4887,0.7884,1.0312,1.2219,1.3745,1.5,1.6057,1.6961,1.7743,1.8425,1.9023,1.955,2.0017,2.0432,2.0803,2.1135,2.1434,2.1703,2.1948,2.217,2.2373,2.2559,2.273,2.2887,2.3033,2.3167,2.3293,2.3409,2.3518
2015-01-29,0.1667,0.5224,0.8639,1.1259,1.3229,1.4755,1.5983,1.7005,1.7876,1.8629,1.9287,1.9868,2.0382,2.0841,2.125,2.1618,2.1949,2.2248,2.2519,2.2765,2.299,2.3196,2.3385,2.3558,2.3719,2.3867,2.4004,2.4132,2.4252,2.4363
2015-01-28,0.1931,0.5094,0.8335,1.0893,1.283,1.4323,1.5517,1.6504,1.7343,1.8071,1.8712,1.9281,1.979,2.0248,2.0662,2.1036,2.1377,2.1687,2.197,2.2229,2.2466,2.2685,2.2886,2.3072,2.3244,2.3404,2.3553,2.3691,2.382,2.3941
2015-01-27,0.2163,0.5523,0.8992,1.1711,1.3742,1.5286,1.6502,1.7496,1.8335,1.9059,1.9696,2.0262,2.077,2.1228,2.1643,2.2021,2.2366,2.2682,2.2971,2.3237,2.3482,2.3708,2.3917,2.411,2.429,2.4457,2.4612,2.4757,2.4893,2.502
2015-01-26,0.2029,0.5608,0.9127,1.1865,1.3899,1.543,1.6622,1.7586,1.8392,1.9086,1.9695,2.0238,2.0727,2.1171,2.1576,2.1948,2.229,2.2605,2.2897,2.3167,2.3417,2.3649,2.3866,2.4067,2.4255,2.443,2.4594,2.4748,2.4893,2.5028
2015-01-23,0.2078,0.5413,0.8885,1.1625,1.3669,1.5206,1.6399,1.7362,1.8167,1.8859,1.9467,2.0009,2.05,2.0946,2.1355,2.1731,2.2078,2.2399,2.2696,2.2972,2.3229,2.3468,2.3691,2.39,2.4094,2.4276,2.4447,2.4607,2.4757,2.4899
2015-01-22,0.2081,0.5662,0.9282,1.214,1.428,1.5893,1.7144,1.8149,1.8982,1.9693,2.0311,2.0858,2.1348,2.179,2.2191,2.2558,2.2895,2.3204,2.3489,2.3753,2.3997,2.4224,2.4434,2.463,2.4813,2.4983,2.5143,2.5292,2.5432,2.5563
2015-01-21,0.2135,0.5533,0.8994,1.1801,1.395,1.5593,1.6874,1.7904,1.8756,1.9479,2.0107,2.0661,2.1157,2.1604,2.2011,2.2383,2.2725,2.304,2.3332,2.3602,2.3853,2.4086,2.4303,2.4506,2.4696,2.4873,2.5039,2.5195,2.5342,2.548
2015-01-20,0.2265,0.5431,0.8785,1.1484,1.3538,1.5113,1.6355,1.7367,1.8217,1.8948,1.9588,2.0156,2.0663,2.1121,2.1536,2.1913,2.2257,2.2572,2.2861,2.3127,2.3371,2.3597,2.3807,2.4,2.418,2.4348,2.4504,2.465,2.4786,2.4914
2015-01-16,0.2187,0.512,0.8429,1.1183,1.3322,1.4979,1.6292,1.7364,1.8263,1.9036,1.9713,2.0313,2.0852,2.1338,2.178,2.2184,2.2553,2.2892,2.3204,2.3491,2.3757,2.4003,2.4231,2.4443,2.464,2.4824,2.4996,2.5156,2.5307,2.5447
2015-01-15,0.1748,0.4601,0.7721,1.0391,1.2527,1.4219,1.5577,1.6691,1.7628,1.8432,1.9135,1.9758,2.0316,2.0821,2.1279,2.1698,2.2082,2.2435,2.2761,2.3062,2.334,2.3599,2.3839,2.4062,2.427,2.4465,2.4647,2.4817,2.4976,2.5126
2015-01-14,0.2097,0.5303,0.8692,1.1454,1.3581,1.5225,1.6529,1.7596,1.8495,1.9269,1.9949,2.0554,2.1097,2.1587,2.2033,2.2439,2.2811,2.3152,2.3466,2.3755,2.4022,2.4269,2.4498,2.4711,2.4908,2.5092,2.5264,2.5424,2.5574,2.5715
2015-01-13,0.2182,0.5683,0.9193,1.1965,1.4068,1.569,1.6984,1.805,1.8953,1.9733,2.0417,2.1022,2.1562,2.2046,2.2482,2.2876,2.3233,2.3559,2.3855,2.4126,2.4374,2.4603,2.4813,2.5007,2.5186,2.5353,2.5508,2.5652,2.5786,2.5912
2015-01-12,0.2066,0.5821,0.9388,1.2177,1.4278,1.5882,1.7147,1.8178,1.9044,1.9789,2.0441,2.1019,2.1536,2.2003,2.2425,2.2809,2.3159,2.348,2.3774,2.4044,2.4293,2.4522,2.4735,2.4932,2.5115,2.5285,2.5444,2.5592,2.573,2.586
2015-01-09,0.219,0.6166,0.9848,1.2729,1.4896,1.6536,1.7812,1.8836,1.9686,2.041,2.1041,2.1601,2.2103,2.2558,2.2974,2.3355,2.3706,2.4031,2.4332,2.4611,2.4871,2.5113,2.5339,2.555,2.5747,2.5932,2.6106,2.6269,2.6422,2.6566
2015-01-08,0.2385,0.6399,1.0231,1.3226,1.5451,1.7106,1.8369,1.9366,2.018,2.0867,2.1463,2.1991,2.2467,2.2901,2.3301,2.3671,2.4017,2.434,2.4644,2.4929,2.5197,2.5451,2.569,2.5916,2.6129,2.6331,2.6522,2.6704,2.6876,2.7039
2015-01-07,0.2743,0.6592,1.0209,1.3047,1.5161,1.6728,1.7912,1.8835,1.958,2.0205,2.0745,2.1225,2.1661,2.2063,2.2438,2.2792,2.3128,2.3447,2.3753,2.4045,2.4325,2.4594,2.4852,2.5099,2.5337,2.5565,2.5784,2.5995,2.6196,2.639
2015-01-06,0.2766,0.6773,1.042,1.3256,1.5356,1.6901,1.8058,1.8951,1.9665,2.026,2.0772,2.1227,2.1643,2.2029,2.2393,2.2739,2.3072,2.3392,2.3701,2.4001,2.4291,2.4573,2.4846,2.5111,2.5367,2.5615,2.5856,2.6088,2.6313,2.6531
2015-01-05,0.3007,0.7066,1.0898,1.3863,1.6027,1.7595,1.8754,1.964,2.0346,2.0933,2.144,2.1894,2.231,2.27,2.3069,2.3424,2.3766,2.4097,2.4419,2.4732,2.5037,2.5333,2.5621,2.5902,2.6174,2.6438,2.6694,2.6942,2.7183,2.7415
2015-01-02,0.2774,0.7027,1.103,1.4181,1.6519,1.823,1.9496,2.0458,2.1213,2.183,2.2352,2.2812,2.3227,2.3612,2.3976,2.4323,2.4658,2.4984,2.5302,2.5613,2.5917,2.6214,2.6506,2.6791,2.7071,2.7344,2.7611,2.7871,2.8125,2.8373
2014-12-31,0.294,0.7064,1.1185,1.4471,1.6912,1.8696,2.0014,2.1012,2.1795,2.2432,2.2971,2.3442,2.3867,2.4259,2.4627,2.4977,2.5315,2.5641,2.5959,2.6268,2.657,2.6866,2.7155,2.7437,2.7713,2.7982,2.8245,2.8501,2.8751,2.8994
2014-12-30,0.3072,0.7223,1.1452,1.4777,1.7209,1.8967,2.0258,2.1236,2.2005,2.2635,2.3171,2.3642,2.4067,2.446,2.4828,2.5177,2.5511,2.5833,2.6145,2.6447,2.674,2.7025,2.7301,2.757,2.7832,2.8086,2.8332,2.8572,2.8804,2.9029
2014-12-29,0.3197,0.7421,1.1711,1.5061,1.7492,1.9238,2.0513,2.1475,2.2231,2.285,2.3377,2.3841,2.4261,2.4651,2.5017,2.5367,2.5702,2.6026,2.6341,2.6646,2.6944,2.7233,2.7515,2.779,2.8057,2.8317,2.8569,2.8815,2.9053,2.9284
2014-12-26,0.3414,0.7733,1.2108,1.5494,1.7929,1.9663,2.092,2.1864,2.2603,2.3206,2.3719,2.4171,2.4582,2.4963,2.5323,2.5667,2.5999,2.632,2.6632,2.6936,2.7233,2.7523,2.7806,2.8082,2.8351,2.8613,2.8868,2.9116,2.9357,2.9592
2014-12-24,0.3451,0.7691,1.2053,1.5487,1.7984,1.9769,2.1059,2.2017,2.2758,2.3354,2.3857,2.4296,2.4693,2.5063,2.5413,2.575,2.6077,2.6397,2.6712,2.7021,2.7326,2.7626,2.7922,2.8213,2.8499,2.8781,2.9056,2.9327,2.9592,2.9851
2014-12-23,0.3415,0.7656,1.1959,1.5344,1.782,1.961,2.0925,2.1921,2.2705,2.3348,2.3896,2.4379,2.4816,2.5221,2.5601,2.5964,2.6312,2.6647,2.6973,2.7288,2.7596,2.7895,2.8185,2.8468,2.8744,2.9011,2.9271,2.9524,2.9769,3.0007
2014-12-22,0.3207,0.7268,1.1401,1.4674,1.7077,1.8812,2.008,2.1034,2.178,2.2388,2.2905,2.3361,2.3777,2.4166,2.4535,2.489,2.5235,2.5572,2.5902,2.6226,2.6544,2.6857,2.7163,2.7464,2.7759,2.8047,2.8329,2.8605,2.8874,2.9136
2014-12-19,0.3069,0.7048,1.1228,1.4555,1.7,1.8768,2.0063,2.1042,2.1811,2.2442,2.298,2.3456,2.389,2.4294,2.4678,2.5046,2.5402,2.5747,2.6085,2.6415,2.6737,2.7052,2.736,2.7662,2.7956,2.8243,2.8523,2.8795,2.906,2.9318
2014-12-18,0.2863,0.693,1.1196,1.4617,1.7156,1.9007,2.0373,2.1409,2.2225,2.2893,2.346,2.3959,2.441,2.4827,2.5219,2.5593,2.5952,2.6299,2.6636,2.6964,2.7283,2.7594,2.7897,2.8193,2.8481,2.8762,2.9035,2.93,2.9558,2.9809
2014-12-17,0.2781,0.6659,1.0791,1.4098,1.6542,1.8322,1.9638,2.0642,2.1438,2.2095,2.2657,2.3156,2.3609,2.4029,2.4424,2.4801,2.5163,2.5512,2.5849,2.6176,2.6494,2.6802,2.7102,2.7392,2.7675,2.7948,2.8214,2.8471,2.872,2.8962
2014-12-16,0.2659,0.6148,1.0108,1.332,1.5711,1.7468,1.8784,1.9803,2.0625,2.1315,2.1915,2.2451,2.2942,2.3399,2.3829,2.4237,2.4626,2.5,2.5358,2.5703,2.6035,2.6355,2.6663,2.696,2.7245,2.752,2.7785,2.8039,2.8283,2.8518
2014-12-15,0.2327,0.6352,1.0506,1.3795,1.6221,1.7996,1.9322,2.0348,2.1175,2.1868,2.2469,2.3007,2.3497,2.3953,2.4381,2.4788,2.5175,2.5547,2.5903,2.6246,2.6575,2.6893,2.7199,2.7493,2.7776,2.8049,2.8311,2.8563,2.8805,2.9038
2014-12-12,0.2285,0.593,0.9934,1.3216,1.5698,1.7547,1.8944,2.0032,2.0912,2.165,2.2289,2.286,2.338,2.3863,2.4316,2.4745,2.5154,2.5546,2.5921,2.6282,2.663,2.6964,2.7286,2.7596,2.7894,2.8181,2.8457,2.8723,2.8978,2.9224
2014-12-11,0.2541,0.6499,1.0706,1.4092,1.6619,1.8485,1.9887,2.0975,2.1852,2.2587,2.3224,2.3791,2.4308,2.4787,2.5236,2.5662,2.6066,2.6454,2.6825,2.7181,2.7524,2.7853,2.817,2.8475,2.8769,2.9051,2.9322,2.9583,2.9834,3.0075
2014-12-10,0.2335,0.6124,1.0272,1.3644,1.6187,1.8088,1.9539,2.0683,2.1619,2.2411,2.3101,2.3716,2.4274,2.4788,2.5265,2.5712,2.6131,2.6527,2.6902,2.7256,2.7593,2.7912,2.8216,2.8504,2.8778,2.9039,2.9287,2.9523,2.9748,2.9962
2014-12-09,0.2579,0.6516,1.0765,1.416,1.6691,1.8574,2.0012,2.1152,2.2089,2.2885,2.3581,2.4202,2.4764,2.528,2.5756,2.6199,2.6613,2.7001,2.7365,2.7707,2.803,2.8334,2.862,2.8891,2.9147,2.9389,2.9617,2.9834,3.0039,3.0233
2014-12-08,0.2303,0.664,1.1122,1.4608,1.716,1.9039,2.0468,2.1598,2.2527,2.3317,2.4007,2.4621,2.5177,2.5685,2.6152,2.6586,2.6989,2.7365,2.7717,2.8047,2.8357,2.8647,2.8921,2.9178,2.9421,2.9649,2.9865,3.0068,3.026,3.0442
