year,chord,root_integer,root_roman,quality,title_compressed,artist_compressed,title,artist
1974,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,E:maj,0,I,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,C#:min,9,VI,min,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,A:maj,5,IV,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1974,B:maj,7,V,maj,lastkiss,j.frankwilson&thecavaliers,Last Kiss,J. Frank Wilson & The Cavaliers
1971,E:min,0,I,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,G:maj,3,bIII,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,A:min,5,IV,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,C:maj,8,bVI,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,B:7,7,V,7,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,E:min,0,I,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,G:maj,3,bIII,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,A:min,5,IV,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,C:maj,8,bVI,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,B:7,7,V,7,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,E:min,0,I,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,G:maj,3,bIII,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,A:min,5,IV,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,C:maj,8,bVI,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,B:maj,7,V,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,E:min,0,I,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,G:maj,3,bIII,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,A:min,5,IV,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,C:maj,8,bVI,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,B:maj,7,V,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,E:min,0,I,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,G:maj,3,bIII,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,A:min,5,IV,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,C:maj,8,bVI,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,B:maj,7,V,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,E:min,0,I,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,G:maj,3,bIII,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,A:min,5,IV,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,C:maj,8,bVI,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,B:maj,7,V,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,E:min,0,I,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,G:maj,3,bIII,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,A:min,5,IV,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,C:maj,8,bVI,maj,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,B:7,7,V,7,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1971,E:min,0,I,min,i'dlovetochangetheworld,tenyearsafter,I'd Love To Change The World,Ten Years After
1979,F#:maj,0,I,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,C#:maj,7,V,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,F#:maj,0,I,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,C#:maj,7,V,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,F#:maj,0,I,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,B:maj,5,IV,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,C#:maj,7,V,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,F#:maj,0,I,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,B:maj,5,IV,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,C#:maj,7,V,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,F#:maj,0,I,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,C#:maj,7,V,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,F#:maj,0,I,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,B:maj,5,IV,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,C#:maj,7,V,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,F#:maj,0,I,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,C#:maj,7,V,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,F#:maj,0,I,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,B:maj,5,IV,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1979,C#:maj,7,V,maj,oldtimerock&roll,bobseger,Old Time Rock & Roll,Bob Seger
1960,Bb:maj,0,I,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,G:min,9,VI,min,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Bb:maj,0,I,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,G:min,9,VI,min,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Bb:maj,0,I,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,G:min,9,VI,min,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Eb:maj,5,IV,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,F:maj,7,V,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Bb:maj,0,I,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,F:7,7,V,7,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Bb:maj,0,I,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,G:min,9,VI,min,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Eb:maj,5,IV,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,F:maj,7,V,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Bb:maj,0,I,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Bb:7,0,I,7,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Eb:maj,5,IV,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Bb:maj,0,I,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1960,Eb:maj,5,IV,maj,handyman,jimmyjones,Handy Man,Jimmy Jones
1969,Bb:min7,0,I,min7,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Bb:1,0,I,1,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Db:1,3,bIII,1,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Eb:1,5,IV,1,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,E:1,6,bV,1,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,F:hdim7,7,V,hdim7,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Bb:7(b9),0,I,7(b9),themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Eb:min7,5,IV,min7,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Eb:min7/b7,5,IV,min7/b7,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,C:9(#11),2,II,9(#11),themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Cb:maj7,1,bII,maj7,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,F:7,7,V,7,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Gb:maj9,8,bVI,maj9,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Cb:7(#11),1,bII,7(#11),themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Gb:maj9,8,bVI,maj9,themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1969,Cb:7(#11),1,bII,7(#11),themefromelectricsurfboard,brotherjackmcduff,Theme From Electric Surfboard,Brother Jack McDuff
1962,G:maj,0,I,maj,lovecametome,dion,Love Came To Me,Dion
1962,E:min,9,VI,min,lovecametome,dion,Love Came To Me,Dion
1962,C:maj,5,IV,maj,lovecametome,dion,Love Came To Me,Dion
1962,D:maj,7,V,maj,lovecametome,dion,Love Came To Me,Dion
1962,G:maj,0,I,maj,lovecametome,dion,Love Came To Me,Dion
1962,E:min,9,VI,min,lovecametome,dion,Love Came To Me,Dion
1962,C:maj,5,IV,maj,lovecametome,dion,Love Came To Me,Dion
1962,D:maj,7,V,maj,lovecametome,dion,Love Came To Me,Dion
1962,G:maj,0,I,maj,lovecametome,dion,Love Came To Me,Dion
1962,E:min,9,VI,min,lovecametome,dion,Love Came To Me,Dion
1962,C:maj,5,IV,maj,lovecametome,dion,Love Came To Me,Dion
1962,D:maj,7,V,maj,lovecametome,dion,Love Came To Me,Dion
1962,G:maj,0,I,maj,lovecametome,dion,Love Came To Me,Dion
1962,E:min,9,VI,min,lovecametome,dion,Love Came To Me,Dion
1986,G:min7,0,I,min7,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj/9,10,bVII,maj/9,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj/5,5,IV,maj/5,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:min7,0,I,min7,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj/9,10,bVII,maj/9,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj/5,5,IV,maj/5,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:min7,0,I,min7,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj/9,10,bVII,maj/9,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj/5,5,IV,maj/5,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:min7,0,I,min7,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj/9,10,bVII,maj/9,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj/5,5,IV,maj/5,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj,0,I,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj/b7,0,I,maj/b7,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj/3,5,IV,maj/3,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj,10,bVII,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj,0,I,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj/b7,0,I,maj/b7,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj/3,5,IV,maj/3,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj,10,bVII,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj,0,I,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj/b7,0,I,maj/b7,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj/3,5,IV,maj/3,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj,10,bVII,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,Eb:maj,8,bVI,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj,10,bVII,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,Eb:maj,8,bVI,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj,0,I,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj,5,IV,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj,0,I,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj,5,IV,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj,0,I,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj,5,IV,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:maj,0,I,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,C:maj,5,IV,maj,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,G:min7,0,I,min7,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1986,F:maj/9,10,bVII,maj/9,sanctifyyourself,simpleminds,Sanctify Yourself,Simple Minds
1968,F:min,0,I,min,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,&pause,NonHarmonic,NonHarmonic,NonHarmonic,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,F:1,0,I,1,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Ab:1,3,bIII,1,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Bb:1,5,IV,1,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,C:1,7,V,1,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,F:min,0,I,min,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Ab:maj,3,bIII,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Bb:maj,5,IV,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Db:maj,8,bVI,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,F:min,0,I,min,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Ab:maj,3,bIII,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Bb:maj,5,IV,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,C:maj,7,V,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,F:min,0,I,min,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,C:min,7,V,min,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,F:min,0,I,min,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Bb:maj,5,IV,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,F:min,0,I,min,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Ab:maj,3,bIII,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Bb:maj/3,5,IV,maj/3,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,Db:maj,8,bVI,maj,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1968,F:min,0,I,min,shapeofthingstocome,maxfrost&thetroopers,Shape Of Things To Come,Max Frost & The Troopers
1991,Z,NonHarmonic,NonHarmonic,NonHarmonic,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Ab:maj,0,I,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj/11,7,V,maj/11,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj(9)/5,5,IV,maj(9)/5,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj/11,7,V,maj/11,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Ab:maj,0,I,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj/11,7,V,maj/11,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj(9)/5,5,IV,maj(9)/5,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj/11,7,V,maj/11,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Ab:maj,0,I,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj/11,7,V,maj/11,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj(9)/5,5,IV,maj(9)/5,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj/11,7,V,maj/11,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,F:min7,9,VI,min7,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,C:min,4,III,min,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj,5,IV,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Ab:maj,0,I,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj/11,7,V,maj/11,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj(9)/5,5,IV,maj(9)/5,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj/11,7,V,maj/11,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,F:min7,9,VI,min7,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,C:min,4,III,min,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj,5,IV,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj,5,IV,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,C:min,4,III,min,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,F:min7,9,VI,min7,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj,5,IV,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,C:min,4,III,min,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,F:min7,9,VI,min7,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj,5,IV,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,C:min,4,III,min,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,F:min7,9,VI,min7,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Bb:min,2,II,min,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Ab:maj,0,I,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Bb:min,2,II,min,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Db:maj,5,IV,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Eb:maj,7,V,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Ab:maj,0,I,maj,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
1991,Bb:min,2,II,min,donttreatmebad,firehouse,Don t Treat Me Bad,Firehouse
